title,make,model,year,condition,transmission,price
Toyota Previa 2025 Silver,Toyota,Previa,2025,Foreign Used,Automatic,12500000.0
Acura MDX SH-AWD 4dr SUV AWD (3.5L 6cyl 6A) 2015 Black,Acura,MDX SH-AWD,2015,Foreign Used,Automatic,14500000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Silver,Acura,MDX Technology,2013,Foreign Used,Automatic,10700000.0
Toyota Camry 2016 Black,Toyota,Camry,2016,Foreign Used,Automatic,20000000.0
Acura MDX 2015 Gray,Acura,MDX,2015,Foreign Used,Automatic,13500000.0
Lexus ES 350 FWD 2015 Black,Lexus,ES 350,2015,Foreign Used,Automatic,18000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Silver,Acura,MDX Advance,2013,Foreign Used,Automatic,11200000.0
Mazda CX-9 2015 Brown,Mazda,CX-9,2015,Foreign Used,Automatic,19500000.0
Mercedes-Benz C350 2013 White,Mercedes Benz,C350,2013,Foreign Used,Automatic,15000000.0
Toyota Corolla 2010 Silver,Toyota,Corolla,2010,Local Used,Automatic,7800000.0
Peugeot 307 2007 Silver,Peugeot,307,2007,Local Used,Automatic,4500000.0
Lexus RX 2011 Black,Lexus,RX,2011,Foreign Used,Automatic,17500000.0
Toyota Camry XSE 4dr Sedan (2.5l 4cyl 6A) 2016 Gray,Toyota,Camry XSE,2016,Foreign Used,Automatic,18000000.0
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2009 Silver,Toyota,Camry SE,2009,Foreign Used,Automatic,9800000.0
Acura MDX 2011 Black,Acura,MDX,2011,Foreign Used,Automatic,10500000.0
Toyota Camry 2011 Black,Toyota,Camry,2011,Foreign Used,Automatic,12000000.0
Toyota Venza AWD 2011 Brown,Toyota,Venza AWD,2011,Foreign Used,Automatic,19000000.0
Toyota 4-Runner 2014 Black,Toyota,4-Runner,2014,Foreign Used,Automatic,33000000.0
Toyota Camry 2013 Gray,Toyota,Camry,2013,Foreign Used,Automatic,15300000.0
Toyota Camry L 4dr Sedan (2.5L 4cyl 6A) 2014 Silver,Toyota,Camry L,2014,Foreign Used,Automatic,14000000.0
Lexus RX 350 F Sport AWD 2015 White,Lexus,RX 350,2015,Foreign Used,Automatic,23000000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2013 Red,Toyota,Corolla LE,2013,Foreign Used,Automatic,13500000.0
Toyota Highlander Limited 3.5l 4WD 2013 Brown,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15400000.0
Acura MDX 2015 Gray,Acura,MDX,2015,Foreign Used,Automatic,14500000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 Silver,Toyota,Corolla LE,2015,Foreign Used,Automatic,15000000.0
Toyota Highlander Limited 2009 Blue,Toyota,Highlander Limited,2009,Foreign Used,Automatic,13000000.0
Honda Accord 2013 Blue,Honda,Accord,2013,Foreign Used,Automatic,14500000.0
Acura MDX w/Technology & Ent. Pkgs SH-AWD 2018 Gray,Acura,MDX w,2018,Local Used,Automatic,23000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Brown,Acura,MDX Advance,2013,Foreign Used,Automatic,10000000.0
Mercedes-Benz E350 2014 Black,Mercedes Benz,E350,2014,Foreign Used,Automatic,16800000.0
Honda Accord 2011 Black,Honda,Accord,2011,Local Used,Automatic,6700000.0
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2015 Gray,Toyota,Corolla S,2015,Foreign Used,Automatic,14500000.0
Land Rover Range Rover Evoque 2013 Gray,Land,Rover Range,2013,Local Used,Automatic,18000000.0
BMW X1 2013 White,BMW,X1,2013,Local Used,Automatic,14300000.0
Honda Accord 2019 Gray,Honda,Accord,2019,Foreign Used,Automatic,24500000.0
BMW 328i 2015 Black,BMW,328i,2015,Local Used,Automatic,11000000.0
Lexus RX 350 F Sport AWD 2015 White,Lexus,RX 350,2015,Foreign Used,Automatic,26000000.0
Honda Civic 2010 Silver,Honda,Civic,2010,Local Used,Automatic,4800000.0
Mercedes-Benz C300 2011 Black,Mercedes Benz,C300,2011,Foreign Used,Automatic,10500000.0
Acura ZDX Base AWD 2011 Maroon,Acura,ZDX Base,2011,Foreign Used,Automatic,18000000.0
Lexus ES 350 FWD 2013 Silver,Lexus,ES 350,2013,Foreign Used,Automatic,18500000.0
Toyota Highlander 2018 Black,Toyota,Highlander,2018,Foreign Used,Automatic,35000000.0
Mazda 3 2.5 s Sport Hatchback 2011 Burgundy,Mazda,3 2,2011,Foreign Used,Automatic,7000000.0
Ford Explorer 2015 Black,Ford,Explorer,2015,Local Used,Automatic,15187500.0
Toyota RAV4 Limited AWD (2.5L 4cyl 6A) 2016 Silver,Toyota,RAV4 Limited,2016,Local Used,Automatic,15200000.0
Hyundai Santa Fe 2017 Gray,Hyundai,Santa Fe,2017,Local Used,Automatic,10900000.0
Honda Pilot 2013 White,Honda,Pilot,2013,Foreign Used,Automatic,15200000.0
Lexus GX 460 Base 2013 Gray,Lexus,GX 460,2013,Foreign Used,Automatic,27000000.0
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Gray,Toyota,Highlander XLE,2015,Foreign Used,Automatic,26000000.0
Mazda CX-9 Touring 4dr SUV AWD (3.7L 6cyl 6A) 2015 White,Mazda,CX-9 Touring,2015,Foreign Used,Automatic,17000000.0
Toyota Yaris 1.3 2005 Blue,Toyota,Yaris 1,2005,Local Used,Automatic,5500000.0
Toyota Corolla 2012 Black,Toyota,Corolla,2012,Foreign Used,Automatic,13300000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Silver,Acura,MDX Advance,2013,Foreign Used,Automatic,11000000.0
Toyota Venza V6 AWD 2012 Black,Toyota,Venza V6,2012,Foreign Used,Automatic,16200000.0
Toyota Tacoma X-Runner V6 2010 Silver,Toyota,Tacoma X-Runner,2010,Foreign Used,Automatic,18500000.0
Pontiac Vibe 2009 Gray,Pontiac,Vibe,2009,Local Used,Automatic,7800000.0
Honda Accord 2014 Black,Honda,Accord,2014,Foreign Used,Automatic,13000000.0
Honda Accord 2017 Maroon,Honda,Accord,2017,Local Used,Automatic,9700000.0
Toyota Matrix 2005 Silver,Toyota,Matrix,2005,Local Used,Automatic,6200000.0
Honda CR-V 2008 Gold,Honda,CR-V,2008,Local Used,Automatic,6300000.0
Honda Accord EX 4dr Sedan FWD (2.4L 4cyl 2A) 2017 Burgundy,Honda,Accord EX,2017,Foreign Used,Automatic,19000000.0
Kia Sportage EX 4dr SUV (2.4L 4cyl 6A) 2014 Green,Kia,Sportage EX,2014,Foreign Used,Automatic,13500000.0
Toyota Hilux 2.0 VVT-i 2010 White,Toyota,Hilux 2,2010,Local Used,Manual,6000000.0
Honda CR-V 2004 Red,Honda,CR-V,2004,Local Used,Automatic,2600000.0
Toyota Camry 2005 Silver,Toyota,Camry,2005,Local Used,Automatic,3500000.0
Toyota Camry 2008 Black,Toyota,Camry,2008,Local Used,Automatic,6600000.0
Honda Element 2004 Blue,Honda,Element,2004,Local Used,Automatic,2300000.0
Toyota 4-Runner 2006 Silver,Toyota,4-Runner,2006,Local Used,Automatic,7500000.0
Toyota Camry XLE FWD (2.5L 4cyl 8AM) 2018 White,Toyota,Camry XLE,2018,Foreign Used,Automatic,29000000.0
Toyota Camry 2005 Silver,Toyota,Camry,2005,Local Used,Automatic,4000000.0
Toyota Camry 2.4 LE 2008 Gray,Toyota,Camry 2,2008,Local Used,Automatic,4500000.0
Toyota Corolla S Plus 4dr Sedan (1.8L 4cyl CVT) 2014 Silver,Toyota,Corolla S,2014,Local Used,Automatic,9000000.0
Peugeot 508 2015 Gray,Peugeot,508,2015,Local Used,Automatic,7400000.0
Mercedes-Benz C300 2010 White,Mercedes Benz,C300,2010,Local Used,Automatic,5450000.0
Toyota Highlander 2012 Blue,Toyota,Highlander,2012,Foreign Used,Automatic,18500000.0
Toyota Highlander Limited Platinum V6 4x2 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander Limited,2016,Foreign Used,Automatic,26500000.0
Acura ZDX Base AWD 2013 Brown,Acura,ZDX Base,2013,Foreign Used,Automatic,16000000.0
Honda Accord Coupe LX-S Automatic 2011 White,Honda,Accord Coupe,2011,Foreign Used,Automatic,10700000.0
Toyota Highlander Limited 4dr SUV (3.5L 6cyl 6A) 2015 Blue,Toyota,Highlander Limited,2015,Foreign Used,Automatic,26500000.0
Honda CR-V Touring AWD 2018 Silver,Honda,CR-V Touring,2018,Local Used,Automatic,15000000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2017 Silver,Toyota,Corolla LE,2017,Local Used,Automatic,11800000.0
Lexus ES 350 FWD 2014 Black,Lexus,ES 350,2014,Local Used,Automatic,15500000.0
Hyundai Sonata SE 2016 Off white,Hyundai,Sonata SE,2016,Foreign Used,Automatic,12549999.0
Toyota Corolla 2004 Silver,Toyota,Corolla,2004,Local Used,Automatic,3400000.0
Lexus RX 350 2010 Black,Lexus,RX 350,2010,Local Used,Automatic,12500000.0
Mercedes-Benz M Class ML 63 AMG 2012 White,Mercedes Benz,M Class,2012,Foreign Used,Automatic,30000000.0
Mercedes-Benz C300 2013 Blue,Mercedes Benz,C300,2013,Foreign Used,Automatic,15500000.0
Toyota Highlander XLE 4dr SUV (3.5L 6cyl 6A) 2015 Gray,Toyota,Highlander XLE,2015,Foreign Used,Automatic,26500000.0
Toyota Camry 2013 Black,Toyota,Camry,2013,Foreign Used,Automatic,15300000.0
Toyota Sienna 2017 Black,Toyota,Sienna,2017,Foreign Used,Automatic,34000000.0
Acura MDX Sport 4dr AWD (3.7L 6cyl 5A) 2008 Black,Acura,MDX Sport,2008,Foreign Used,Automatic,9200000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Red,Acura,MDX Advance,2013,Foreign Used,Automatic,10500000.0
Toyota RAV4 Platinum AWD (2.5L 4cyl 6A) 2017 Blue,Toyota,RAV4 Platinum,2017,Foreign Used,Automatic,32500000.0
Toyota Camry Base 4dr Sedan (2.5L 4cyl 6M) 2010 Silver,Toyota,Camry Base,2010,Local Used,Automatic,5100000.0
Toyota Highlander XLE 4dr SUV (3.5L 6cyl 6A) 2015 Gray,Toyota,Highlander XLE,2015,Foreign Used,Automatic,29000000.0
Lexus ES 2008 Silver,Lexus,ES,2008,Foreign Used,Automatic,10600000.0
Acura MDX Technology Package AWD (3.7L 6cyl 5A) 2009 Red,Acura,MDX Technology,2009,Foreign Used,Automatic,8500000.0
Toyota Highlander Limited 3.5l 4WD 2013 Green,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15400000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,MDX Technology,2012,Foreign Used,Automatic,10500000.0
Lexus RX 2009 Black,Lexus,RX,2009,Foreign Used,Automatic,12500000.0
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 White,Toyota,Camry SE,2018,Foreign Used,Automatic,32000000.0
Acura ZDX Base AWD 2013 Black,Acura,ZDX Base,2013,Foreign Used,Automatic,16500000.0
Lexus ES 350 2006 Silver,Lexus,ES 350,2006,Foreign Used,Automatic,10200000.0
Toyota 4-Runner Limited 4WD 2012 Silver,Toyota,4-Runner Limited,2012,Foreign Used,Automatic,33000000.0
Acura MDX 2008 Gray,Acura,MDX,2008,Foreign Used,Automatic,9700000.0
Toyota Camry 2009 Gold,Toyota,Camry,2009,Foreign Used,Automatic,10700000.0
Acura MDX 2012 Blue,Acura,MDX,2012,Foreign Used,Automatic,11500000.0
Lexus ES 350 FWD 2017 Silver,Lexus,ES 350,2017,Foreign Used,Automatic,24000000.0
Lexus ES 350 FWD 2015 Gray,Lexus,ES 350,2015,Foreign Used,Automatic,18200000.0
Toyota Camry 2014 Black,Toyota,Camry,2014,Foreign Used,Automatic,15500000.0
Hyundai Sonata Limited 2.0T Seban (2.0L 4cyl 6A) 2016 White,Hyundai,Sonata Limited,2016,Foreign Used,Automatic,14000000.0
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 Gray,Mercedes Benz,C300 Sport,2014,Foreign Used,Automatic,12000000.0
Toyota Camry Automatic 1999 Black,Toyota,Camry Automatic,1999,Local Used,Automatic,1900000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Silver,Toyota,Camry LE,2009,Foreign Used,Automatic,9000000.0
Volkswagen Touareg 2016 Black,Volkswagen,Touareg,2016,Foreign Used,Automatic,24500000.0
Mercedes-Benz GLC-Class 2021 White,Mercedes Benz,GLC-Class,2021,Foreign Used,Automatic,33000000.0
Acura ZDX Base AWD 2012 Black,Acura,ZDX Base,2012,Foreign Used,Automatic,19950000.0
Volkswagen Caddy 2014 White,Volkswagen,Caddy,2014,Foreign Used,Manual,8300000.0
Toyota Camry 2.4 LE 2008 Green,Toyota,Camry 2,2008,Local Used,Automatic,6000000.0
Honda Accord 2008 Blue,Honda,Accord,2008,Local Used,Automatic,6500000.0
Honda Accord 2004 Gold,Honda,Accord,2004,Local Used,Automatic,3000000.0
Toyota Highlander 2019 Gray,Toyota,Highlander,2019,Foreign Used,Automatic,36000000.0
Acura MDX w/Advance & Ent. Pkgs FWD 2017 Black,Acura,MDX w,2017,Foreign Used,Automatic,23000000.0
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2015 Silver,Toyota,Avalon Limited,2015,Foreign Used,Automatic,18000000.0
Toyota Corolla 2011 Gray,Toyota,Corolla,2011,Foreign Used,Automatic,12700000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2015 Gray,Toyota,Camry XLE,2015,Foreign Used,Automatic,18000000.0
Acura MDX 2008 Silver,Acura,MDX,2008,Foreign Used,Automatic,9500000.0
Acura MDX SUV 4dr AWD (3.7 6cyl 5A) 2009 Black,Acura,MDX SUV,2009,Foreign Used,Automatic,9700000.0
Mercedes-Benz GLA 250 2019 Red,Mercedes Benz,GLA 250,2019,Foreign Used,Automatic,29000000.0
Lexus ES 350 2012 Black,Lexus,ES 350,2012,Foreign Used,Automatic,11000000.0
Lexus RX 350 AWD 2014 Black,Lexus,RX 350,2014,Foreign Used,Automatic,18500000.0
Honda Crosstour 3.5 AWD 2013 Red,Honda,Crosstour 3,2013,Foreign Used,Automatic,15500000.0
Lexus ES 350 FWD 2014 White,Lexus,ES 350,2014,Local Used,Automatic,15500000.0
Lexus ES 350 2009 Blue,Lexus,ES 350,2009,Local Used,Automatic,7500000.0
Chevrolet Spark 2015,Chevrolet,Spark,2015,Foreign Used,Automatic,6800000.0
Lexus RX 330 2004 Green,Lexus,RX 330,2004,Local Used,Automatic,5300000.0
Mercedes-Benz GLK-Class Base GLK 350 4dr 4x2 (3.5L 6cyl 7A) 2015 Blue,Mercedes Benz,GLK-Class Base,2015,Foreign Used,Automatic,18000000.0
Toyota Highlander SE 2010 Black,Toyota,Highlander SE,2010,Local Used,Automatic,8000000.0
Lexus ES 2004 Green,Lexus,ES,2004,Local Used,Automatic,4800000.0
Jaguar XJ 2012 Black,Jaguar,XJ,2012,Foreign Used,Automatic,13000000.0
Toyota Camry 2010 White,Toyota,Camry,2010,Foreign Used,Automatic,10000000.0
Toyota Highlander Limited 3.5l 4WD 2013 Black,Toyota,Highlander Limited,2013,Local Used,Automatic,13500000.0
Mercedes-Benz C300 2012 Black,Mercedes Benz,C300,2012,Foreign Used,Automatic,11500000.0
Lexus ES 350 2009 White,Lexus,ES 350,2009,Foreign Used,Automatic,10900000.0
Hyundai Veloster Turbo 2013 Red,Hyundai,Veloster Turbo,2013,Foreign Used,Automatic,8700000.0
Lexus RX 330 2005 Blue,Lexus,RX 330,2005,Local Used,Automatic,7300000.0
Hyundai Avante 2012 White,Hyundai,Avante,2012,Foreign Used,Automatic,8650000.0
Lexus RX 300 4WD 2000 Blue,Lexus,RX 300,2000,Foreign Used,Automatic,4950000.0
Toyota Camry 2018 Gray,Toyota,Camry,2018,Foreign Used,Automatic,24000000.0
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,Mercedes Benz,GLK-Class 350,2014,Local Used,Automatic,15500000.0
Toyota Highlander 2016 White,Toyota,Highlander,2016,Foreign Used,Automatic,30000000.0
Toyota Sequoia Platinum FFV 4dr SUV 4WD (5.7L 8cyl 6A) 2013 Black,Toyota,Sequoia Platinum,2013,Foreign Used,Automatic,27850000.0
Lexus RX 350 AWD 2015 Black,Lexus,RX 350,2015,Foreign Used,Automatic,23000000.0
Honda CR-V 2013 Brown,Honda,CR-V,2013,Local Used,Automatic,11000000.0
Hyundai Santa Fe 2019 Gray,Hyundai,Santa Fe,2019,Foreign Used,Automatic,29000000.0
Lexus IS 2008 Gray,Lexus,IS,2008,Local Used,Automatic,5630000.0
Lexus GS 2006 Blue,Lexus,GS,2006,Foreign Used,Automatic,4500000.0
Toyota Corolla 2012 White,Toyota,Corolla,2012,Local Used,Automatic,6800000.0
Mercedes-Benz C300 2013 Black,Mercedes Benz,C300,2013,Local Used,Automatic,8500000.0
Toyota RAV4 2009 Gray,Toyota,RAV4,2009,Foreign Used,Automatic,11999999.0
Toyota Camry 2018 Black,Toyota,Camry,2018,Foreign Used,Automatic,17500000.0
Mercedes-Benz CLA-Class 2018 Red,Mercedes Benz,CLA-Class,2018,Foreign Used,Automatic,24500000.0
Lexus RX 350 2010 Silver,Lexus,RX 350,2010,Foreign Used,Automatic,18200000.0
Toyota Highlander 2013 Burgundy,Toyota,Highlander,2013,Foreign Used,Automatic,13599999.0
Hyundai Sonata 2016 Blue,Hyundai,Sonata,2016,Foreign Used,Automatic,11999999.0
Lexus ES 2013 Silver,Lexus,ES,2013,Foreign Used,Automatic,13000000.0
Toyota Highlander 2013 Maroon,Toyota,Highlander,2013,Foreign Used,Automatic,16800000.0
Acura MDX 2019 Gray,Acura,MDX,2019,Foreign Used,Automatic,21500000.0
Honda Crosstour 3.5 AWD 2010 Gray,Honda,Crosstour 3,2010,Foreign Used,Automatic,10800000.0
Toyota Camry 2008 Gray,Toyota,Camry,2008,Local Used,Automatic,5400000.0
Toyota Corolla Verso 2006 Gold,Toyota,Corolla Verso,2006,Local Used,Automatic,4900000.0
Mercedes-Benz M Class 2013 Black,Mercedes Benz,M Class,2013,Foreign Used,Automatic,27800000.0
Mercedes-Benz GLE-Class 2015 White,Mercedes Benz,GLE-Class,2015,Local Used,Automatic,18750000.0
Mercedes-Benz GLK-Class 2013 White,Mercedes Benz,GLK-Class,2013,Foreign Used,Automatic,19000000.0
Honda CR-V 2014 White,Honda,CR-V,2014,Foreign Used,Automatic,15500000.0
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2016 White,Mercedes Benz,CLA-Class CLA,2016,Local Used,Automatic,11390000.0
Toyota Yaris 2009 Silver,Toyota,Yaris,2009,Foreign Used,Automatic,9000000.0
Lexus ES 2003 Green,Lexus,ES,2003,Local Used,Automatic,4500000.0
Lexus ES 350 FWD 2014 Gray,Lexus,ES 350,2014,Local Used,Automatic,13500000.0
Toyota Sequoia Platinum 4dr SUV 4WD (5.7L 8cyl 6A) 2014 Black,Toyota,Sequoia Platinum,2014,Foreign Used,Automatic,23500000.0
Lexus RX 2015 Black,Lexus,RX,2015,Foreign Used,Automatic,23000000.0
Toyota Camry 2017,Toyota,Camry,2017,Local Used,Automatic,9700000.0
Toyota Sienna XLE 8 Passenger 2012 Black,Toyota,Sienna XLE,2012,Local Used,Automatic,10500000.0
Hyundai Sonata 2017 White,Hyundai,Sonata,2017,Foreign Used,Automatic,15690000.0
Toyota Camry 2008 Gold,Toyota,Camry,2008,Local Used,Automatic,5700000.0
Ford Edge 2007 White,Ford,Edge,2007,Local Used,Automatic,4550000.0
Lexus RX 2012 Gray,Lexus,RX,2012,Foreign Used,Automatic,20000000.0
Hyundai Genesis 2011 Silver,Hyundai,Genesis,2011,Foreign Used,Automatic,11500000.0
Honda Pilot EX-L 4dr SUV (3.5L 6cyl 5A) 2010 Black,Honda,Pilot EX-L,2010,Foreign Used,Automatic,13000000.0
Lexus RX 350 2008 Green,Lexus,RX 350,2008,Foreign Used,Automatic,12900000.0
Mercedes-Benz C300 2015 Gray,Mercedes Benz,C300,2015,Foreign Used,Automatic,19500000.0
Toyota Avalon XLE Premium Sedan FWD (3.5L 6cyl 6A) 2017 Silver,Toyota,Avalon XLE,2017,Foreign Used,Automatic,18500000.0
Toyota FJ Cruiser 2006 Yellow,Toyota,FJ Cruiser,2006,Foreign Used,Automatic,25000000.0
Toyota Corolla LE Special Edition 4dr Sedan (1.8L 4cyl 4A) 2013 Gray,Toyota,Corolla LE,2013,Foreign Used,Automatic,13000000.0
Honda Civic 2013 Blue,Honda,Civic,2013,Foreign Used,Automatic,12500000.0
Toyota Camry 2022 Red,Toyota,Camry,2022,Foreign Used,Automatic,30000000.0
Lexus RX 2015 White,Lexus,RX,2015,Foreign Used,Automatic,24500000.0
Lexus GX 470 2009 Black,Lexus,GX 470,2009,Local Used,Automatic,7500000.0
Lexus GX 2020 White,Lexus,GX,2020,Local Used,Automatic,28000000.0
Lexus RX 350 2012 Red,Lexus,RX 350,2012,Local Used,Automatic,14500000.0
Hyundai Sonata 2013 Black,Hyundai,Sonata,2013,Foreign Used,Automatic,8750000.0
Lexus RX 350 2008 Gold,Lexus,RX 350,2008,Foreign Used,Automatic,10500000.0
Honda Pilot 2013 Black,Honda,Pilot,2013,Foreign Used,Automatic,13500000.0
Mercedes-Benz C300 2016 Black,Mercedes Benz,C300,2016,Local Used,Automatic,10999999.0
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 Gray,Toyota,Camry SE,2018,Foreign Used,Automatic,24999999.0
Toyota RAV4 2015 Red,Toyota,RAV4,2015,Foreign Used,Automatic,17200000.0
Nissan Juke 2012 Blue,Nissan,Juke,2012,Foreign Used,Automatic,11800000.0
Toyota Highlander 3.5L 4WD 2013 Silver,Toyota,Highlander 3,2013,Local Used,Automatic,14200000.0
Acura MDX 2012 Silver,Acura,MDX,2012,Foreign Used,Automatic,10800000.0
Volkswagen Passat 2010 Silver,Volkswagen,Passat,2010,Local Used,Automatic,5000000.0
Lexus IS 2016 Gray,Lexus,IS,2016,Local Used,Automatic,12600000.0
Lexus ES 350 2009 Black,Lexus,ES 350,2009,Local Used,Automatic,8700000.0
Toyota Crown 2004 Black,Toyota,Crown,2004,Local Used,Automatic,5000000.0
Honda CR-V 2016 Black,Honda,CR-V,2016,Foreign Used,Automatic,16000000.0
Toyota RAV4 2010 Brown,Toyota,RAV4,2010,Local Used,Automatic,7900000.0
Toyota Camry SE V6 4dr Sedan (3.5L 6cyl 6AM) 2010 Red,Toyota,Camry SE,2010,Foreign Used,Automatic,12700000.0
Toyota Matrix 2010 Blue,Toyota,Matrix,2010,Local Used,Automatic,6000000.0
Toyota Camry SE (2.5L 4cyl 8A) 2019,Toyota,Camry SE,2019,Local Used,Automatic,25000000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2009 Silver,Toyota,Camry XLE,2009,Foreign Used,Automatic,12000000.0
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2012 Black,Hyundai,Sonata Limited,2012,Foreign Used,Automatic,12500000.0
Hyundai Sonata SE 4dr Sedan (2.4L 4cyl 6A) 2015 Red,Hyundai,Sonata SE,2015,Foreign Used,Automatic,13000000.0
Lexus RX 350 4x4 2007 Gold,Lexus,RX 350,2007,Foreign Used,Automatic,12200000.0
Lexus RX 350 AWD 2012 Gray,Lexus,RX 350,2012,Foreign Used,Automatic,15000000.0
Toyota Camry 2006 Silver,Toyota,Camry,2006,Local Used,Automatic,4800000.0
Volkswagen Passat 2010 Gray,Volkswagen,Passat,2010,Local Used,Automatic,4700000.0
Lexus GX 460 Premium 2013 Black,Lexus,GX 460,2013,Foreign Used,Automatic,27500000.0
Toyota Venza V6 AWD 2010 White,Toyota,Venza V6,2010,Foreign Used,Automatic,16000000.0
Toyota RAV4 XLE FWD (2.5L 4cyl 6A) 2013 Silver,Toyota,RAV4 XLE,2013,Local Used,Automatic,12300000.0
Toyota Camry 2008 Gold,Toyota,Camry,2008,Foreign Used,Automatic,7950000.0
Toyota Avalon 2015 Black,Toyota,Avalon,2015,Local Used,Automatic,14500000.0
Lexus RX 2011 Black,Lexus,RX,2011,Foreign Used,Automatic,22000000.0
Honda Accord 2013 Black,Honda,Accord,2013,Foreign Used,Automatic,11500000.0
Toyota Corolla 2006 Silver,Toyota,Corolla,2006,Local Used,Automatic,6000000.0
Honda Civic 2016 White,Honda,Civic,2016,Foreign Used,Automatic,16000000.0
Honda Fit Sport 2009 Blue,Honda,Fit Sport,2009,Foreign Used,Automatic,8000000.0
Lexus RX 350 F Sport AWD 2014 Blue,Lexus,RX 350,2014,Foreign Used,Automatic,27500000.0
Lexus RX 330 2005 Blue,Lexus,RX 330,2005,Foreign Used,Automatic,12000000.0
Toyota RAV4 2010 Silver,Toyota,RAV4,2010,Foreign Used,Automatic,13750000.0
Mercedes-Benz GLC-Class 2017 Gray,Mercedes Benz,GLC-Class,2017,Local Used,Automatic,21999999.0
Mercedes-Benz E350 2014 Black,Mercedes Benz,E350,2014,Local Used,Automatic,12000000.0
Toyota Highlander Limited 2010 White,Toyota,Highlander Limited,2010,Foreign Used,Automatic,15000000.0
Toyota RAV4 2014 Red,Toyota,RAV4,2014,Foreign Used,Automatic,16800000.0
Nissan Versa 2010 Blue,Nissan,Versa,2010,Local Used,Automatic,3900000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2014 Red,Toyota,Camry SE,2014,Foreign Used,Automatic,14800000.0
Lexus RX 2005 Blue,Lexus,RX,2005,Foreign Used,Automatic,12500000.0
Toyota Corolla LE 4dr Sedan (1.8L 4 cyl 4A) 2009 Gold,Toyota,Corolla LE,2009,Foreign Used,Automatic,11000000.0
Lexus GX 460 2011 Black,Lexus,GX 460,2011,Foreign Used,Automatic,32500000.0
Toyota Venza 2010 White,Toyota,Venza,2010,Local Used,Automatic,13000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Silver,Toyota,Camry LE,2009,Local Used,Automatic,7700000.0
Toyota Camry XLE 4dr Sedan (3.5L 6cyl 6A) 2015 Black,Toyota,Camry XLE,2015,Local Used,Automatic,10000000.0
Lexus RX 300 4WD 2003 Silver,Lexus,RX 300,2003,Foreign Used,Automatic,10000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2012 Black,Toyota,Camry LE,2012,Foreign Used,Automatic,13000000.0
Acura MDX 2016 Black,Acura,MDX,2016,Foreign Used,Automatic,16000000.0
Toyota Corolla 2021 Black,Toyota,Corolla,2021,Foreign Used,Automatic,16900000.0
Toyota Camry XSE V6 4dr Sedan (3.5L 6cyl 6A) 2016 Gray,Toyota,Camry XSE,2016,Foreign Used,Automatic,18500000.0
Hyundai Sonata Limited 2.0T Sedan (2.0L 4cyl 6A) 2013 Black,Hyundai,Sonata Limited,2013,Foreign Used,Automatic,9450000.0
Lexus RX 350 2011 Gold,Lexus,RX 350,2011,Local Used,Automatic,13600000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Gray,Toyota,Camry LE,2010,Foreign Used,Automatic,11500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2011 Silver,Mercedes Benz,GLK-Class 350,2011,Foreign Used,Automatic,11500000.0
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2011 Black,Mercedes Benz,E350 Base,2011,Local Used,Automatic,9200000.0
Toyota Camry 2008 Green,Toyota,Camry,2008,Local Used,Automatic,4700000.0
Lexus RX 2006 Green,Lexus,RX,2006,Local Used,Automatic,5500000.0
